id,period,year,t,corridor,src,dst,firm,firm_type,access_point,speed_band,speed_hours,transparent,network_coverage,pickup_method,payment_instrument,fee_pct_200,fx_margin_200,total_cost_200,fee_pct_500,fx_margin_500,total_cost_500
17609,2012_1Q,2012,2012.0,TZAKEN,TZA,KEN,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,3.17,48.17,18.0,3.17,21.17
17617,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,,,0.0,6.35,6.35,0.0,6.35,6.35
17626,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3499999999999996,3.17,6.52,1.3399999999999999,3.17,4.51
17619,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.779999999999999,1.59,8.37,4.93,1.59,6.52
17627,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.550000000000001,3.17,8.72,4.44,3.17,7.61
17624,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Tanzania Postal Corporation,Post office,Not available,Next day,24.0,yes,Nationwide,,,7.4,4.76,12.16,5.92,4.76,10.68
17614,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.14,19.64,7.0,2.14,9.14
17618,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,6.35,26.35,8.0,6.35,14.35
17621,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,2.26,27.26,10.0,2.26,12.26
17615,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,CRDB Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.62,27.62,10.0,2.62,12.62
17620,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,NBC,Bank,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,4.76,29.76,10.0,4.76,14.76
17622,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Stanbic Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,27.5,3.17,30.67,11.0,3.17,14.17
17625,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.59,31.59,12.0,1.59,13.59
17616,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,3.17,33.17,12.0,3.17,15.17
17623,2012_1Q,2012,2012.0,TZARWA,TZA,RWA,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,3.17,48.17,18.0,3.17,21.17
17631,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,,,0.0,6.35,6.35,0.0,6.35,6.35
17640,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3499999999999996,3.17,6.52,1.3399999999999999,3.17,4.51
17633,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.779999999999999,1.59,8.37,4.93,1.59,6.52
17641,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.550000000000001,3.17,8.72,4.44,3.17,7.61
17638,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Tanzania Postal Corporation,Post office,Not available,Less than one hour,0.5,yes,Nationwide,,,7.4,4.76,12.16,5.92,4.76,10.68
17628,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.14,19.64,7.0,2.14,9.14
17632,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,6.35,26.35,8.0,6.35,14.35
17635,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,2.26,27.26,10.0,2.26,12.26
17629,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,CRDB Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.62,27.62,10.0,2.62,12.62
17634,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,NBC,Bank,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,4.76,29.76,10.0,4.76,14.76
17636,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,27.5,3.17,30.67,11.0,3.17,14.17
17639,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.59,31.59,12.0,1.59,13.59
17630,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,3.17,33.17,12.0,3.17,15.17
17637,2012_1Q,2012,2012.0,TZAUGA,TZA,UGA,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,3.17,48.17,18.0,3.17,21.17
31125,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,United Bank for Africa (UBA),Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,2.8900000000000006,2.76,5.65,1.1500000000000004,2.76,3.91
31120,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Ecobank,Bank,Not available,Same day,12.0,yes,Major cities,cash,,6.739999999999999,2.2,8.94,6.659999999999999,2.2,8.86
31124,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Main city,cash,,5.279999999999999,3.73,9.01,4.220000000000001,3.73,7.95
31126,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,cash,,5.5600000000000005,3.86,9.42,4.450000000000001,3.86,8.31
31121,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Equatorial Commercial Bank,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,8.330000000000002,1.63,9.96,3.33,1.63,4.96
31117,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,ABC Bank,Money Transfer Operator,Not available,2 days,48.0,yes,Nationwide,bank account,,8.34,3.64,11.98,3.3400000000000003,3.64,6.98
31119,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Development Bank of Kenya,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,11.11,1.05,12.16,4.45,1.05,5.5
31122,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Fina Direct,Bank,Not available,Same day,12.0,yes,Nationwide,bank account,,8.34,3.86,12.2,3.3400000000000003,3.86,7.2
31118,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,Citibank,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,8.33,4.41,12.74,3.33,4.41,7.74
31123,2012_3Q,2012,2012.5,KENRWA,KEN,RWA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,11.11,2.08,13.19,4.45,2.08,6.53
31134,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,cash,,1.75,4.3,6.05,1.75,4.3,6.05
31138,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,cash,,2.0,4.08,6.08,2.0,4.08,6.08
31136,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,cash,,3.2,3.42,6.62,2.0600000000000005,3.42,5.48
31137,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,3.2,3.42,6.62,2.0600000000000005,3.42,5.48
31135,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Posta Kenya,Post office,Not available,3-5 days,96.0,yes,Nationwide,cash,,8.33,0.47,8.8,5.5600000000000005,0.47,6.03
31130,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Ecobank,Bank,Not available,Same day,12.0,yes,Major cities,cash,,6.739999999999999,2.2,8.94,6.659999999999999,2.2,8.86
31131,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Equatorial Commercial Bank,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,8.330000000000002,1.63,9.96,3.33,1.63,4.96
31127,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,Not available,2 days,48.0,yes,Nationwide,bank account,,8.34,3.64,11.98,3.3400000000000003,3.64,6.98
31129,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,11.11,1.05,12.16,4.45,1.05,5.5
31132,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Fina Direct,Bank,Not available,Same day,12.0,yes,Major cities,own/partner bank account,,8.34,3.86,12.2,3.3400000000000003,3.86,7.2
31128,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,Citibank,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,8.33,4.41,12.74,3.33,4.41,7.74
31133,2012_3Q,2012,2012.5,KENUGA,KEN,UGA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,bank account,,11.11,2.08,13.19,4.45,2.08,6.53
31779,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,0.0,1.68,1.68,0.0,1.68,1.68
31787,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3500000000000005,1.68,5.03,2.24,1.68,3.92
31788,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.55,1.25,6.8,4.44,1.25,5.69
31781,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.779999999999999,1.25,8.03,4.93,1.25,6.18
31785,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Tanzania Postal Corporation,Post office,Not available,Next day,24.0,yes,Nationwide,,,7.390000000000001,1.07,8.46,5.91,1.07,6.98
31780,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,KCB,Bank,Not available,Less than one hour,0.5,yes,Nationwide,,,20.0,1.07,21.07,8.0,1.07,9.07
31782,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,NBC,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,1.44,26.44,10.0,1.44,11.44
31783,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Stanbic Bank,Bank,Not available,Next day,24.0,yes,Nationwide,,,27.5,1.5,29.0,11.0,1.5,12.5
31786,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.19,31.19,12.0,1.19,13.19
31778,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,1.62,31.62,12.0,1.62,13.62
31784,2012_3Q,2012,2012.5,TZAKEN,TZA,KEN,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,1.62,46.62,18.0,1.62,19.62
31793,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,,,0.0,2.24,2.24,0.0,2.24,2.24
31801,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.35,1.81,5.16,1.3399999999999999,1.81,3.15
31802,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.540000000000001,1.69,7.23,4.4399999999999995,1.69,6.13
31794,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.780000000000001,1.93,8.71,4.930000000000001,1.93,6.86
31799,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Tanzania Postal Corporation,Post office,Not available,Next day,24.0,yes,Nationwide,,,7.4,1.81,9.21,5.92,1.81,7.73
31789,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.24,19.74,7.0,2.24,9.24
31792,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,1.32,21.32,8.0,1.32,9.32
31796,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,1.75,26.75,10.0,1.75,11.75
31795,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,NBC,Bank,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,1.87,26.87,10.0,1.87,11.87
31790,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,CRDB Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.54,27.54,10.0,2.54,12.54
31797,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Stanbic Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,27.5,1.62,29.12,11.0,1.62,12.62
31800,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.93,31.93,12.0,1.93,13.93
31791,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,2.18,32.18,12.0,2.18,14.18
31798,2012_3Q,2012,2012.5,TZARWA,TZA,RWA,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,1.99,46.99,18.0,1.99,19.99
31807,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,,,0.0,2.24,2.24,0.0,2.24,2.24
31815,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.35,1.81,5.16,1.3399999999999999,1.81,3.15
31816,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.540000000000001,1.69,7.23,4.4399999999999995,1.69,6.13
31808,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.780000000000001,1.93,8.71,4.930000000000001,1.93,6.86
31813,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Tanzania Postal Corporation,Post office,Not available,Less than one hour,0.5,yes,Nationwide,,,7.4,1.81,9.21,5.92,1.81,7.73
31803,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.24,19.74,7.0,2.24,9.24
31806,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,1.32,21.32,8.0,1.32,9.32
31810,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,1.75,26.75,10.0,1.75,11.75
31809,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,NBC,Bank,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,1.87,26.87,10.0,1.87,11.87
31804,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,CRDB Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.54,27.54,10.0,2.54,12.54
31811,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,27.509999999999998,1.62,29.13,11.0,1.62,12.62
31814,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.93,31.93,4.930000000000001,1.93,6.86
31805,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,2.18,32.18,12.0,2.18,14.18
31812,2012_3Q,2012,2012.5,TZAUGA,TZA,UGA,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,1.99,46.99,18.0,1.99,19.99
19836,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,United Bank for Africa (UBA),Bank,Not available,2 days,48.0,yes,Nationwide,,,2.8899999999999997,2.71,5.6,1.1600000000000001,2.71,3.87
19835,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Main city,,,5.279999999999999,2.27,7.55,4.23,2.27,6.5
19837,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.550000000000001,2.19,7.74,4.4399999999999995,2.19,6.63
19831,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Ecobank,Bank,Not available,Same day,12.0,yes,Major cities,,,6.74,2.1,8.84,6.67,2.1,8.77
19829,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Citibank,Bank,Not available,2 days,48.0,yes,Nationwide,,,8.33,2.1,10.43,3.3299999999999996,2.1,5.43
19828,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,ABC Bank,Money Transfer Operator,Not available,2 days,48.0,yes,Nationwide,,,8.34,2.27,10.61,3.3400000000000003,2.27,5.61
19832,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Equatorial Commercial Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,8.34,2.36,10.7,3.3400000000000003,2.36,5.7
19833,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Fina Direct,Bank,Not available,Same day,12.0,yes,Nationwide,,,8.329999999999998,2.45,10.78,3.33,2.45,5.78
19834,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,11.11,1.84,12.95,4.44,1.84,6.28
19830,2013_1Q,2013,2013.0,KENRWA,KEN,RWA,Development Bank of Kenya,Bank,Not available,2 days,48.0,yes,Nationwide,,,11.12,1.92,13.04,4.45,1.92,6.37
19845,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,1.7499999999999996,2.27,4.02,1.7499999999999996,2.27,4.02
19849,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,3.44,2.19,5.63,2.0900000000000003,2.19,4.28
19847,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.2,2.71,5.91,2.0599999999999996,2.71,4.77
19848,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Not available,2 days,48.0,yes,Nationwide,,,3.2,2.71,5.91,2.0599999999999996,2.71,4.77
19841,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Ecobank,Bank,Not available,Same day,12.0,yes,Major cities,,,6.74,2.1,8.84,6.67,2.1,8.77
19839,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Citibank,Bank,Not available,2 days,48.0,yes,Nationwide,,,8.33,2.1,10.43,3.3299999999999996,2.1,5.43
19838,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,Not available,2 days,48.0,yes,Nationwide,,,8.34,2.27,10.61,3.3400000000000003,2.27,5.61
19842,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Equatorial Commercial Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,8.34,2.36,10.7,3.3400000000000003,2.36,5.7
19843,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Fina Direct,Bank,Not available,Same day,12.0,yes,Major cities,,,8.329999999999998,2.45,10.78,3.33,2.45,5.78
19846,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Posta Kenya,Post office,Not available,3-5 days,96.0,yes,Nationwide,,,8.329999999999998,2.45,10.78,5.56,2.45,8.01
19844,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,11.11,1.84,12.95,4.44,1.84,6.28
19840,2013_1Q,2013,2013.0,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Not available,2 days,48.0,yes,Nationwide,,,11.12,1.92,13.04,4.45,1.92,6.37
20481,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,KCB,Bank,Not available,Less than one hour,0.5,yes,Nationwide,,,0.0,1.21,1.21,0.0,1.21,1.21
20488,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3499999999999996,2.83,6.18,2.24,2.83,5.07
20489,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.55,1.21,6.76,4.44,1.21,5.65
20482,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.78,1.21,7.99,4.93,1.21,6.14
20486,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Tanzania Postal Corporation,Post office,Not available,Next day,24.0,yes,Nationwide,,,7.4,2.83,10.23,5.92,2.83,8.75
20480,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,1.21,21.21,8.0,1.21,9.21
20483,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,NBC,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.83,27.83,10.0,2.83,12.83
20484,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Stanbic Bank,Bank,Not available,Next day,24.0,yes,Nationwide,,,27.5,2.83,30.33,11.0,2.83,13.83
20479,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,1.21,31.21,12.0,1.21,13.21
20487,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.21,31.21,12.0,1.21,13.21
20485,2013_1Q,2013,2013.0,TZAKEN,TZA,KEN,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,1.21,46.21,18.0,1.21,19.21
20493,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,bank account,,0.0,1.21,1.21,0.0,1.21,1.21
32387,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,bank account,,0.0,1.21,1.21,0.0,1.21,1.21
20502,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3499999999999996,2.83,6.18,1.3399999999999999,2.83,4.17
20495,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.78,1.21,7.99,4.93,1.21,6.14
20503,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.550000000000001,2.83,8.38,4.4399999999999995,2.83,7.27
20500,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Tanzania Postal Corporation,Post office,Not available,Next day,24.0,yes,Nationwide,,,7.4,2.83,10.23,5.92,2.83,8.75
20490,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.83,20.33,7.0,2.83,9.83
20494,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,1.21,21.21,8.0,1.21,9.21
20491,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,CRDB Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,25.0,2.83,27.83,10.0,2.83,12.83
20496,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,NBC,Bank,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,2.83,27.83,10.0,2.83,12.83
20497,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,Not available,3-5 days,96.0,yes,Nationwide,,,25.0,2.83,27.83,10.0,2.83,12.83
20498,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Stanbic Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,27.5,2.83,30.33,11.0,2.83,13.83
20492,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Exim Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,30.0,1.21,31.21,12.0,1.21,13.21
20501,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Twiga Bancorp,Bank,Not available,Next day,24.0,yes,Nationwide,,,30.0,1.21,31.21,12.0,1.21,13.21
20499,2013_1Q,2013,2013.0,TZARWA,TZA,RWA,Standard Chartered Bank,Bank,Not available,2 days,48.0,yes,Nationwide,,,45.0,1.21,46.21,18.0,1.21,19.21
20507,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,KCB,Bank,Not available,Same day,12.0,yes,Major cities,,,0.0,1.21,1.21,0.0,1.21,1.21
20516,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,UBA Africash,Bank,Not available,Same day,12.0,yes,Major cities,,,3.3499999999999996,2.83,6.18,1.3399999999999999,2.83,4.17
20509,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,6.78,1.21,7.99,4.93,1.21,6.14
20517,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Not available,Less than one hour,0.5,yes,Nationwide,,,5.550000000000001,2.83,8.38,4.4399999999999995,2.83,7.27
20514,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,Tanzania Postal Corporation,Post office,Not available,Less than one hour,0.5,yes,Nationwide,,,7.4,2.83,10.23,5.92,2.83,8.75
20504,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,Barclays,Bank,Not available,Next day,24.0,yes,Nationwide,,,17.5,2.83,20.33,7.0,2.83,9.83
20508,2013_1Q,2013,2013.0,TZAUGA,TZA,UGA,KCB,Bank,Not available,2 days,48.0,yes,Nationwide,,,20.0,1.21,21.21,8.0,1.21,9.21
